Depth,Pressure,Permeability,Thickness,Inclination,WGR,GasFlow
3000,1,10,10,30,40,14.6
3000,1,10,10,30,70,14.2
3000,1,10,10,30,100,13.8
3000,1,10,10,60,0,14.9
3000,1,10,10,60,5,14.0
3000,1,10,10,60,10,13.7
3000,1,10,10,60,40,13.0
3000,1,10,10,60,70,12.6
3000,1,10,10,60,100,12.2
3000,1,10,20,0,0,25.9
3000,1,10,20,0,5,24.6
3000,1,10,20,0,10,23.9
3000,1,10,20,0,40,22.3
3000,1,10,20,0,70,21.2
3000,1,10,20,0,100,20.3
3000,1,10,20,30,0,25.0
3000,1,10,20,30,5,23.7
3000,1,10,20,30,10,23.0
3000,1,10,20,30,40,21.4
3000,1,10,20,30,70,20.3
3000,1,10,20,30,100,19.4
3000,1,10,20,60,0,21.8
3000,1,10,20,60,5,20.1
3000,1,10,20,60,10,19.5
3000,1,10,20,60,40,17.9
3000,1,10,20,60,70,16.9
3000,1,10,20,60,100,16.1
3000,1,10,50,0,0,36.4
3000,1,10,50,0,5,34.0
3000,1,10,50,0,10,32.6
3000,1,10,50,0,40,29.5
3000,1,10,50,0,70,27.4
3000,1,10,50,0,100,25.8
3000,1,10,50,30,0,34.6
3000,1,10,50,30,5,32.1
3000,1,10,50,30,10,30.9
3000,1,10,50,30,40,27.8
3000,1,10,50,30,70,25.9
3000,1,10,50,30,100,24.3
3000,1,10,50,60,0,28.2
3000,1,10,50,60,5,25.6
3000,1,10,50,60,10,24.5
3000,1,10,50,60,40,22.0
3000,1,10,50,60,70,20.4
3000,1,10,50,60,100,19.1
3000,1,50,1,0,0,7.1
3000,1,50,1,0,5,6.8
3000,1,50,1,0,10,6.8
3000,1,50,1,0,40,6.7
3000,1,50,1,0,70,6.7
3000,1,50,1,0,100,6.7
3000,1,50,1,30,0,7.1
3000,1,50,1,30,5,6.8
3000,1,50,1,30,10,6.7
3000,1,50,1,30,40,6.7
3000,1,50,1,30,70,6.7
3000,1,50,1,30,100,6.6
3000,1,50,1,60,0,6.9
3000,1,50,1,60,5,6.6
3000,1,50,1,60,10,6.6
3000,1,50,1,60,40,6.5
3000,1,50,1,60,70,6.4
3000,1,50,1,60,100,6.4
3000,1,50,5,0,0,26.3
3000,1,50,5,0,5,25.1
3000,1,50,5,0,10,24.4
3000,1,50,5,0,40,22.8
3000,1,50,5,0,70,21.7
3000,1,50,5,0,100,20.8
3000,1,50,5,30,0,25.5
3000,1,50,5,30,5,24.2
3000,1,50,5,30,10,23.5
3000,1,50,5,30,40,21.9
3000,1,50,5,30,70,20.8
3000,1,50,5,30,100,19.9
3000,1,50,5,60,0,22.3
3000,1,50,5,60,5,20.6
3000,1,50,5,60,10,20.0
3000,1,50,5,60,40,18.4
3000,1,50,5,60,70,17.3
3000,1,50,5,60,100,16.5
3000,1,50,10,0,0,35.1
3000,1,50,10,0,5,32.9
3000,1,50,10,0,10,31.7
3000,1,50,10,0,40,28.8
3000,1,50,10,0,70,26.9
3000,1,50,10,0,100,25.3
3000,1,50,10,30,0,33.5
3000,1,50,10,30,5,31.3
3000,1,50,10,30,10,30.1
3000,1,50,10,30,40,27.2
3000,1,50,10,30,70,25.4
3000,1,50,10,30,100,23.9
3000,1,50,10,60,0,27.6
3000,1,50,10,60,5,25.1
3000,1,50,10,60,10,24.1
3000,1,50,10,60,40,21.7
3000,1,50,10,60,70,20.2
3000,1,50,10,60,100,18.9
3000,1,50,20,0,0,40.5
3000,1,50,20,0,5,37.6
3000,1,50,20,0,10,36.0
3000,1,50,20,0,40,32.2
3000,1,50,20,0,70,29.8
3000,1,50,20,0,100,27.7
3000,1,50,20,30,0,38.3
3000,1,50,20,30,5,35.3
3000,1,50,20,30,10,33.9
3000,1,50,20,30,40,30.2
3000,1,50,20,30,70,27.9
3000,1,50,20,30,100,26.0
3000,1,50,20,60,0,30.6
3000,1,50,20,60,5,27.6
3000,1,50,20,60,10,26.4
3000,1,50,20,60,40,23.5
3000,1,50,20,60,70,21.6
3000,1,50,20,60,100,20.1
3000,1,50,50,0,0,43.9
3000,1,50,50,0,5,40.5
3000,1,50,50,0,10,38.7
3000,1,50,50,0,40,34.2
3000,1,50,50,0,70,31.5
3000,1,50,50,0,100,29.2
3000,1,50,50,30,0,41.2
3000,1,50,50,30,5,37.9
3000,1,50,50,30,10,36.2
3000,1,50,50,30,40,32.0
3000,1,50,50,30,70,29.4
3000,1,50,50,30,100,27.3
3000,1,50,50,60,0,32.4
3000,1,50,50,60,5,29.0
3000,1,50,50,60,10,27.7
3000,1,50,50,60,40,24.5
3000,1,50,50,60,70,22.5
3000,1,50,50,60,100,20.9
3000,1,100,1,0,0,11.8
3000,1,100,1,0,5,11.5
3000,1,100,1,0,10,11.4
3000,1,100,1,0,40,11.2
3000,1,100,1,0,70,11.0
3000,1,100,1,0,100,10.9
3000,1,100,1,30,0,11.7
3000,1,100,1,30,5,11.4
3000,1,100,1,30,10,11.3
3000,1,100,1,30,40,11.0
3000,1,100,1,30,70,10.9
3000,1,100,1,30,100,10.7
3000,1,100,1,60,0,11.3
3000,1,100,1,60,5,10.8
3000,1,100,1,60,10,10.6
3000,1,100,1,60,40,10.3
3000,1,100,1,60,70,10.1
3000,1,100,1,60,100,9.9
3000,1,100,5,0,0,34.0
3000,1,100,5,0,5,31.9
3000,1,100,5,0,10,30.8
3000,1,100,5,0,40,28.1
3000,1,100,5,0,70,26.4
3000,1,100,5,0,100,24.9
3000,1,100,5,30,0,32.5
3000,1,100,5,30,5,30.4
3000,1,100,5,30,10,29.3
3000,1,100,5,30,40,26.7
3000,1,100,5,30,70,25.0
3000,1,100,5,30,100,23.5
3000,1,100,5,60,0,27.1
3000,1,100,5,60,5,24.7
3000,1,100,5,60,10,23.8
3000,1,100,5,60,40,21.4
3000,1,100,5,60,70,20.0
3000,1,100,5,60,100,18.7
3000,1,100,10,0,0,40.1
3000,1,100,10,0,5,37.3
3000,1,100,10,0,10,35.7
3000,1,100,10,0,40,32.0
3000,1,100,10,0,70,29.6
3000,1,100,10,0,100,27.6
3000,1,100,10,30,0,37.9
3000,1,100,10,30,5,35.1
3000,1,100,10,30,10,33.6
3000,1,100,10,30,40,30.0
3000,1,100,10,30,70,27.8
3000,1,100,10,30,100,25.9
3000,1,100,10,60,0,30.4
3000,1,100,10,60,5,27.5
3000,1,100,10,60,10,26.3
3000,1,100,10,60,40,23.3
3000,1,100,10,60,70,21.6
3000,1,100,10,60,100,20.2
3000,1,100,20,0,0,43.2
3000,1,100,20,0,5,39.9
3000,1,100,20,0,10,38.2
3000,1,100,20,0,40,33.8
3000,1,100,20,0,70,31.2
3000,1,100,20,0,100,28.9
3000,1,100,20,30,0,40.6
3000,1,100,20,30,5,37.4
3000,1,100,20,30,10,35.7
3000,1,100,20,30,40,31.7
3000,1,100,20,30,70,29.1
3000,1,100,20,30,100,27.0
3000,1,100,20,60,0,32.0
3000,1,100,20,60,5,28.8
3000,1,100,20,60,10,27.4
3000,1,100,20,60,40,24.3
3000,1,100,20,60,70,22.4
3000,1,100,20,60,100,20.7
3000,1,100,50,0,0,45.0
3000,1,100,50,0,5,41.4
3000,1,100,50,0,10,39.6
3000,1,100,50,0,40,34.9
3000,1,100,50,0,70,32.1
3000,1,100,50,0,100,29.7
3000,1,100,50,30,0,42.2
3000,1,100,50,30,5,38.7
3000,1,100,50,30,10,36.9
3000,1,100,50,30,40,32.6
3000,1,100,50,30,70,29.9
3000,1,100,50,30,100,27.7
3000,1,100,50,60,0,32.9
3000,1,100,50,60,5,29.5
3000,1,100,50,60,10,28.1
3000,1,100,50,60,40,24.9
3000,1,100,50,60,70,22.8
3000,1,100,50,60,100,21.1
3000,1,500,1,0,0,28.8
3000,1,500,1,0,5,27.5
3000,1,500,1,0,10,26.8
3000,1,500,1,0,40,24.9
3000,1,500,1,0,70,23.7
3000,1,500,1,0,100,22.6
3000,1,500,1,30,0,27.9
3000,1,500,1,30,5,26.5
3000,1,500,1,30,10,25.8
3000,1,500,1,30,40,23.9
3000,1,500,1,30,70,22.7
3000,1,500,1,30,100,21.6
3000,1,500,1,60,0,24.3
3000,1,500,1,60,5,22.5
3000,1,500,1,60,10,21.7
3000,1,500,1,60,40,19.9
3000,1,500,1,60,70,18.7
3000,1,500,1,60,100,17.7
3000,1,500,5,0,0,43.3
3000,1,500,5,0,5,40.1
3000,1,500,5,0,10,38.3
3000,1,500,5,0,40,33.9
3000,1,500,5,0,70,31.3
3000,1,500,5,0,100,29.0
3000,1,500,5,30,0,40.8
3000,1,500,5,30,5,37.5
3000,1,500,5,30,10,35.8
3000,1,500,5,30,40,31.8
3000,1,500,5,30,70,29.2
3000,1,500,5,30,100,27.1
3000,1,500,5,60,0,32.1
3000,1,500,5,60,5,28.9
3000,1,500,5,60,10,27.5
3000,1,500,5,60,40,24.4
3000,1,500,5,60,70,22.4
3000,1,500,5,60,100,20.8
3000,1,500,10,0,0,44.9
3000,1,500,10,0,5,41.3
3000,1,500,10,0,10,39.5
3000,1,500,10,0,40,34.8
3000,1,500,10,0,70,32.0
3000,1,500,10,0,100,29.7
3000,1,500,10,30,0,42.1
3000,1,500,10,30,5,38.6
3000,1,500,10,30,10,36.8
3000,1,500,10,30,40,32.5
3000,1,500,10,30,70,29.9
3000,1,500,10,30,100,27.7
3000,1,500,10,60,0,32.9
3000,1,500,10,60,5,29.5
3000,1,500,10,60,10,28.1
3000,1,500,10,60,40,24.8
3000,1,500,10,60,70,22.8
3000,1,500,10,60,100,21.1
3000,1,500,20,0,0,45.5
3000,1,500,20,0,5,41.9
3000,1,500,20,0,10,40.0
3000,1,500,20,0,40,35.2
3000,1,500,20,0,70,32.4
3000,1,500,20,0,100,29.9
3000,1,500,20,30,0,42.6
3000,1,500,20,30,5,39.1
3000,1,500,20,30,10,37.3
3000,1,500,20,30,40,32.9
3000,1,500,20,30,70,30.2
3000,1,500,20,30,100,27.9
3000,1,500,20,60,0,33.2
3000,1,500,20,60,5,29.8
3000,1,500,20,60,10,28.4
3000,1,500,20,60,40,25.0
3000,1,500,20,60,70,23.0
3000,1,500,20,60,100,21.2
3000,1,500,50,0,0,45.9
3000,1,500,50,0,5,42.2
3000,1,500,50,0,10,40.2
3000,1,500,50,0,40,35.4
3000,1,500,50,0,70,32.5
3000,1,500,50,0,100,30.1
3000,1,500,50,30,0,42.9
3000,1,500,50,30,5,39.4
3000,1,500,50,30,10,37.5
3000,1,500,50,30,40,33.1
3000,1,500,50,30,70,30.3
3000,1,500,50,30,100,28.0
3000,1,500,50,60,0,33.4
3000,1,500,50,60,5,29.9
3000,1,500,50,60,10,28.5
3000,1,500,50,60,40,25.1
3000,1,500,50,60,70,23.1
3000,1,500,50,60,100,21.3
3000,1,1000,1,0,0,35.8
3000,1,1000,1,0,5,33.7
3000,1,1000,1,0,10,32.5
3000,1,1000,1,0,40,29.6
3000,1,1000,1,0,70,27.7
3000,1,1000,1,0,100,26.1
3000,1,1000,1,30,0,34.2
3000,1,1000,1,30,5,32.0
3000,1,1000,1,30,10,30.9
3000,1,1000,1,30,40,28.0
3000,1,1000,1,30,70,26.2
3000,1,1000,1,30,100,24.6
3000,1,1000,1,60,0,28.4
3000,1,1000,1,60,5,25.9
3000,1,1000,1,60,10,24.9
3000,1,1000,1,60,40,22.4
3000,1,1000,1,60,70,20.8
3000,1,1000,1,60,100,19.5
3000,1,1000,5,0,0,44.7
3000,1,1000,5,0,5,41.2
3000,1,1000,5,0,10,39.4
3000,1,1000,5,0,40,34.8
3000,1,1000,5,0,70,32.0
3000,1,1000,5,0,100,29.6
3000,1,1000,5,30,0,41.9
3000,1,1000,5,30,5,38.5
3000,1,1000,5,30,10,36.8
3000,1,1000,5,30,40,32.5
3000,1,1000,5,30,70,29.8
3000,1,1000,5,30,100,27.6
3000,1,1000,5,60,0,32.8
3000,1,1000,5,60,5,29.4
3000,1,1000,5,60,10,28.1
3000,1,1000,5,60,40,24.8
3000,1,1000,5,60,70,22.8
3000,1,1000,5,60,100,21.1
3000,1,1000,10,0,0,45.5
3000,1,1000,10,0,5,41.9
3000,1,1000,10,0,10,39.9
3000,1,1000,10,0,40,35.2
3000,1,1000,10,0,70,32.3
3000,1,1000,10,0,100,29.9
3000,1,1000,10,30,0,42.6
3000,1,1000,10,30,5,39.1
3000,1,1000,10,30,10,37.3
3000,1,1000,10,30,40,32.9
3000,1,1000,10,30,70,30.1
3000,1,1000,10,30,100,27.9
3000,1,1000,10,60,0,33.2
3000,1,1000,10,60,5,29.8
3000,1,1000,10,60,10,28.4
3000,1,1000,10,60,40,25.0
3000,1,1000,10,60,70,23.0
3000,1,1000,10,60,100,21.2
3000,1,1000,20,0,0,45.8
3000,1,1000,20,0,5,42.1
3000,1,1000,20,0,10,40.2
3000,1,1000,20,0,40,35.4
3000,1,1000,20,0,70,32.5
3000,1,1000,20,0,100,30.1
3000,1,1000,20,30,0,42.9
3000,1,1000,20,30,5,39.3
3000,1,1000,20,30,10,37.5
3000,1,1000,20,30,40,33.0
3000,1,1000,20,30,70,30.3
3000,1,1000,20,30,100,28.0
3000,1,1000,20,60,0,33.4
3000,1,1000,20,60,5,29.9
3000,1,1000,20,60,10,28.5
3000,1,1000,20,60,40,25.1
3000,1,1000,20,60,70,23.1
3000,1,1000,20,60,100,21.3
3000,1,1000,50,0,0,46.0
3000,1,1000,50,0,5,42.3
3000,1,1000,50,0,10,40.3
3000,1,1000,50,0,40,35.5
3000,1,1000,50,0,70,32.6
3000,1,1000,50,0,100,30.2
3000,1,1000,50,30,0,43.0
3000,1,1000,50,30,5,39.4
3000,1,1000,50,30,10,37.6
3000,1,1000,50,30,40,33.1
3000,1,1000,50,30,70,30.4
3000,1,1000,50,30,100,28.1
3000,1,1000,50,60,0,33.5
3000,1,1000,50,60,5,30.0
3000,1,1000,50,60,10,28.5
3000,1,1000,50,60,40,25.2
3000,1,1000,50,60,70,23.1
3000,1,1000,50,60,100,21.3
3000,1,3000,1,0,0,42.4
3000,1,3000,1,0,5,39.3
3000,1,3000,1,0,10,37.6
3000,1,3000,1,0,40,33.5
3000,1,3000,1,0,70,30.9
3000,1,3000,1,0,100,28.8
3000,1,3000,1,30,0,40.0
3000,1,3000,1,30,5,36.9
3000,1,3000,1,30,10,35.3
3000,1,3000,1,30,40,31.4
3000,1,3000,1,30,70,29.0
3000,1,3000,1,30,100,27.0
3000,1,3000,1,60,0,31.8
3000,1,3000,1,60,5,28.7
3000,1,3000,1,60,10,27.4
3000,1,3000,1,60,40,24.2
3000,1,3000,1,60,70,22.4
3000,1,3000,1,60,100,20.8
3000,1,3000,5,0,0,45.7
3000,1,3000,5,0,5,42.0
3000,1,3000,5,0,10,40.1
3000,1,3000,5,0,40,35.3
3000,1,3000,5,0,70,32.4
3000,1,3000,5,0,100,30.0
3000,1,3000,5,30,0,42.8
3000,1,3000,5,30,5,39.2
3000,1,3000,5,30,10,37.4
3000,1,3000,5,30,40,33.0
3000,1,3000,5,30,70,30.2
3000,1,3000,5,30,100,28.0
3000,1,3000,5,60,0,33.3
3000,1,3000,5,60,5,29.8
3000,1,3000,5,60,10,28.4
3000,1,3000,5,60,40,25.1
3000,1,3000,5,60,70,23.0
3000,1,3000,5,60,100,21.3
3000,1,3000,10,0,0,45.9
3000,1,3000,10,0,5,42.2
3000,1,3000,10,0,10,40.3
3000,1,3000,10,0,40,35.5
3000,1,3000,10,0,70,32.5
3000,1,3000,10,0,100,30.1
3000,1,3000,10,30,0,43.0
3000,1,3000,10,30,5,39.4
3000,1,3000,10,30,10,37.5
3000,1,3000,10,30,40,33.1
3000,1,3000,10,30,70,30.3
3000,1,3000,10,30,100,28.0
3000,1,3000,10,60,0,33.4
3000,1,3000,10,60,5,29.9
3000,1,3000,10,60,10,28.5
3000,1,3000,10,60,40,25.1
3000,1,3000,10,60,70,23.1
3000,1,3000,10,60,100,21.3
3000,1,3000,20,0,0,46.0
3000,1,3000,20,0,5,42.3
3000,1,3000,20,0,10,40.3
3000,1,3000,20,0,40,35.5
3000,1,3000,20,0,70,32.6
3000,1,3000,20,0,100,30.2
3000,1,3000,20,30,0,43.1
3000,1,3000,20,30,5,39.5
3000,1,3000,20,30,10,37.6
3000,1,3000,20,30,40,33.1
3000,1,3000,20,30,70,30.4
3000,1,3000,20,30,100,28.1
3000,1,3000,20,60,0,33.5
3000,1,3000,20,60,5,30.0
3000,1,3000,20,60,10,28.6
3000,1,3000,20,60,40,25.2
3000,1,3000,20,60,70,23.1
3000,1,3000,20,60,100,21.4
3000,1,3000,50,0,0,46.1
3000,1,3000,50,0,5,42.3
3000,1,3000,50,0,10,40.4
3000,1,3000,50,0,40,35.6
3000,1,3000,50,0,70,32.6
3000,1,3000,50,0,100,30.2
3000,1,3000,50,30,0,43.1
3000,1,3000,50,30,5,39.5
3000,1,3000,50,30,10,37.7
3000,1,3000,50,30,40,33.2
3000,1,3000,50,30,70,30.4
3000,1,3000,50,30,100,28.1
3000,1,3000,50,60,0,33.5
3000,1,3000,50,60,5,30.0
3000,1,3000,50,60,10,28.6
3000,1,3000,50,60,40,25.2
3000,1,3000,50,60,70,23.1
3000,1,3000,50,60,100,21.4
3000,0.9,10,1,0,0,1.6
3000,0.9,10,1,0,5,0.0
3000,0.9,10,1,0,10,0.0
3000,0.9,10,1,0,40,0.0
3000,0.9,10,1,0,70,0.0
3000,0.9,10,1,0,100,0.0
3000,0.9,10,1,30,0,1.6
3000,0.9,10,1,30,5,0.0
3000,0.9,10,1,30,10,0.0
3000,0.9,10,1,30,40,0.0
3000,0.9,10,1,30,70,0.0
3000,0.9,10,1,30,100,0.0
3000,0.9,10,1,60,0,1.6
3000,0.9,10,1,60,5,0.0
3000,0.9,10,1,60,10,0.0
3000,0.9,10,1,60,40,0.0
3000,0.9,10,1,60,70,0.0
3000,0.9,10,1,60,100,0.0
3000,0.9,10,5,0,0,7.5
3000,0.9,10,5,0,5,7.2
3000,0.9,10,5,0,10,7.1
3000,0.9,10,5,0,40,7.0
3000,0.9,10,5,0,70,7.0
3000,0.9,10,5,0,100,6.9
3000,0.9,10,5,30,0,7.5
3000,0.9,10,5,30,5,7.1
3000,0.9,10,5,30,10,7.1
3000,0.9,10,5,30,40,7.0
3000,0.9,10,5,30,70,6.9
3000,0.9,10,5,30,100,6.8
3000,0.9,10,5,60,0,7.3
3000,0.9,10,5,60,5,6.9
3000,0.9,10,5,60,10,6.8
3000,0.9,10,5,60,40,6.6
3000,0.9,10,5,60,70,6.5
3000,0.9,10,5,60,100,6.5
3000,0.9,10,10,0,0,13.9
3000,0.9,10,10,0,5,13.4
3000,0.9,10,10,0,10,13.2
3000,0.9,10,10,0,40,12.8
3000,0.9,10,10,0,70,12.4
3000,0.9,10,10,0,100,12.1
3000,0.9,10,10,30,0,13.7
3000,0.9,10,10,30,5,13.2
3000,0.9,10,10,30,10,13.0
3000,0.9,10,10,30,40,12.5
3000,0.9,10,10,30,70,12.1
3000,0.9,10,10,30,100,11.8
3000,0.9,10,10,60,0,12.9
3000,0.9,10,10,60,5,12.0
3000,0.9,10,10,60,10,11.7
3000,0.9,10,10,60,40,11.2
3000,0.9,10,10,60,70,10.8
3000,0.9,10,10,60,100,10.5
3000,0.9,10,20,0,0,22.5
3000,0.9,10,20,0,5,21.3
3000,0.9,10,20,0,10,20.8
3000,0.9,10,20,0,40,19.4
3000,0.9,10,20,0,70,18.5
3000,0.9,10,20,0,100,17.7
3000,0.9,10,20,30,0,21.8
3000,0.9,10,20,30,5,20.6
3000,0.9,10,20,30,10,20.0
3000,0.9,10,20,30,40,18.6
3000,0.9,10,20,30,70,17.7
3000,0.9,10,20,30,100,17.0
3000,0.9,10,20,60,0,19.1
3000,0.9,10,20,60,5,17.5
3000,0.9,10,20,60,10,16.9
3000,0.9,10,20,60,40,15.6
3000,0.9,10,20,60,70,14.8
3000,0.9,10,20,60,100,14.1
3000,0.9,10,50,0,0,32.2
3000,0.9,10,50,0,5,30.0
3000,0.9,10,50,0,10,28.8
3000,0.9,10,50,0,40,26.0
3000,0.9,10,50,0,70,24.3
3000,0.9,10,50,0,100,22.8
3000,0.9,10,50,30,0,30.7
3000,0.9,10,50,30,5,28.4
3000,0.9,10,50,30,10,27.3
3000,0.9,10,50,30,40,24.6
3000,0.9,10,50,30,70,22.9
3000,0.9,10,50,30,100,21.5
3000,0.9,10,50,60,0,25.1
3000,0.9,10,50,60,5,22.6
3000,0.9,10,50,60,10,21.7
3000,0.9,10,50,60,40,19.4
3000,0.9,10,50,60,70,18.1
3000,0.9,10,50,60,100,17.0
3000,0.9,50,1,0,0,6.1
3000,0.9,50,1,0,5,5.8
3000,0.9,50,1,0,10,5.8
3000,0.9,50,1,0,40,5.7
3000,0.9,50,1,0,70,5.7
3000,0.9,50,1,0,100,5.7
3000,0.9,50,1,30,0,6.1
3000,0.9,50,1,30,5,5.8
3000,0.9,50,1,30,10,5.8
3000,0.9,50,1,30,40,5.7
3000,0.9,50,1,30,70,5.7
3000,0.9,50,1,30,100,5.6
3000,0.9,50,1,60,0,6.0
3000,0.9,50,1,60,5,5.6
3000,0.9,50,1,60,10,5.6
3000,0.9,50,1,60,40,5.5
3000,0.9,50,1,60,70,5.5
3000,0.9,50,1,60,100,5.4
3000,0.9,50,5,0,0,23.0
3000,0.9,50,5,0,5,21.9
3000,0.9,50,5,0,10,21.3
3000,0.9,50,5,0,40,20.0
3000,0.9,50,5,0,70,19.1
3000,0.9,50,5,0,100,18.3
3000,0.9,50,5,30,0,22.4
3000,0.9,50,5,30,5,21.2
3000,0.9,50,5,30,10,20.6
3000,0.9,50,5,30,40,19.2
3000,0.9,50,5,30,70,18.3
3000,0.9,50,5,30,100,17.5
3000,0.9,50,5,60,0,19.6
3000,0.9,50,5,60,5,18.1
3000,0.9,50,5,60,10,17.5
3000,0.9,50,5,60,40,16.1
3000,0.9,50,5,60,70,15.2
3000,0.9,50,5,60,100,14.5
3000,0.9,50,10,0,0,31.1
3000,0.9,50,10,0,5,29.1
3000,0.9,50,10,0,10,28.0
3000,0.9,50,10,0,40,25.4
3000,0.9,50,10,0,70,23.8
3000,0.9,50,10,0,100,22.4
3000,0.9,50,10,30,0,29.7
3000,0.9,50,10,30,5,27.7
3000,0.9,50,10,30,10,26.6
3000,0.9,50,10,30,40,24.1
3000,0.9,50,10,30,70,22.5
3000,0.9,50,10,30,100,21.2
3000,0.9,50,10,60,0,24.6
3000,0.9,50,10,60,5,22.3
3000,0.9,50,10,60,10,21.3
3000,0.9,50,10,60,40,19.2
3000,0.9,50,10,60,70,17.9
3000,0.9,50,10,60,100,16.8
3000,0.9,50,20,0,0,36.2
3000,0.9,50,20,0,5,33.5
3000,0.9,50,20,0,10,32.1
3000,0.9,50,20,0,40,28.6
3000,0.9,50,20,0,70,26.5
3000,0.9,50,20,0,100,24.7
3000,0.9,50,20,30,0,34.2
3000,0.9,50,20,30,5,31.5
3000,0.9,50,20,30,10,30.1
3000,0.9,50,20,30,40,26.9
3000,0.9,50,20,30,70,24.9
3000,0.9,50,20,30,100,23.2
3000,0.9,50,20,60,0,27.4
3000,0.9,50,20,60,5,24.5
3000,0.9,50,20,60,10,23.4
3000,0.9,50,20,60,40,20.9
3000,0.9,50,20,60,70,19.3
3000,0.9,50,20,60,100,17.9
3000,0.9,50,50,0,0,39.4
3000,0.9,50,50,0,5,36.2
3000,0.9,50,50,0,10,34.6
3000,0.9,50,50,0,40,30.6
3000,0.9,50,50,0,70,28.1
3000,0.9,50,50,0,100,26.2
3000,0.9,50,50,30,0,37.0
3000,0.9,50,50,30,5,33.9
3000,0.9,50,50,30,10,32.4
3000,0.9,50,50,30,40,28.6
3000,0.9,50,50,30,70,26.3
3000,0.9,50,50,30,100,24.4
3000,0.9,50,50,60,0,29.0
3000,0.9,50,50,60,5,26.0
3000,0.9,50,50,60,10,24.7
3000,0.9,50,50,60,40,21.8
3000,0.9,50,50,60,70,20.1
3000,0.9,50,50,60,100,18.6
3000,0.9,100,1,0,0,10.2
3000,0.9,100,1,0,5,9.9
3000,0.9,100,1,0,10,9.8
3000,0.9,100,1,0,40,9.7
3000,0.9,100,1,0,70,9.5
3000,0.9,100,1,0,100,9.4
3000,0.9,100,1,30,0,10.2
3000,0.9,100,1,30,5,9.8
3000,0.9,100,1,30,10,9.7
3000,0.9,100,1,30,40,9.5
3000,0.9,100,1,30,70,9.4
3000,0.9,100,1,30,100,9.3
3000,0.9,100,1,60,0,9.9
3000,0.9,100,1,60,5,9.3
3000,0.9,100,1,60,10,9.2
3000,0.9,100,1,60,40,8.9
3000,0.9,100,1,60,70,8.8
3000,0.9,100,1,60,100,8.6
3000,0.9,100,5,0,0,30.1
3000,0.9,100,5,0,5,28.3
3000,0.9,100,5,0,10,27.3
3000,0.9,100,5,0,40,24.9
3000,0.9,100,5,0,70,23.4
3000,0.9,100,5,0,100,22.1
3000,0.9,100,5,30,0,28.8
3000,0.9,100,5,30,5,26.9
3000,0.9,100,5,30,10,26.0
3000,0.9,100,5,30,40,23.6
3000,0.9,100,5,30,70,22.1
3000,0.9,100,5,30,100,20.9
3000,0.9,100,5,60,0,24.1
3000,0.9,100,5,60,5,21.9
3000,0.9,100,5,60,10,21.0
3000,0.9,100,5,60,40,18.9
3000,0.9,100,5,60,70,17.7
3000,0.9,100,5,60,100,16.6
3000,0.9,100,10,0,0,35.8
3000,0.9,100,10,0,5,33.2
3000,0.9,100,10,0,10,31.8
3000,0.9,100,10,0,40,28.4
3000,0.9,100,10,0,70,26.4
3000,0.9,100,10,0,100,24.6
3000,0.9,100,10,30,0,33.9
3000,0.9,100,10,30,5,31.3
3000,0.9,100,10,30,10,29.9
3000,0.9,100,10,30,40,26.7
3000,0.9,100,10,30,70,24.8
3000,0.9,100,10,30,100,23.1
3000,0.9,100,10,60,0,27.2
3000,0.9,100,10,60,5,24.5
3000,0.9,100,10,60,10,23.4
3000,0.9,100,10,60,40,20.7
3000,0.9,100,10,60,70,19.2
3000,0.9,100,10,60,100,18.0
3000,0.9,100,20,0,0,38.8
3000,0.9,100,20,0,5,35.7
3000,0.9,100,20,0,10,34.1
3000,0.9,100,20,0,40,30.2
3000,0.9,100,20,0,70,27.8
3000,0.9,100,20,0,100,25.9
3000,0.9,100,20,30,0,36.4
3000,0.9,100,20,30,5,33.4
3000,0.9,100,20,30,10,31.9
3000,0.9,100,20,30,40,28.2
3000,0.9,100,20,30,70,26.0
3000,0.9,100,20,30,100,24.2
3000,0.9,100,20,60,0,28.7
3000,0.9,100,20,60,5,25.7
3000,0.9,100,20,60,10,24.5
3000,0.9,100,20,60,40,21.6
3000,0.9,100,20,60,70,19.9
3000,0.9,100,20,60,100,18.5
3000,0.9,100,50,0,0,40.4
3000,0.9,100,50,0,5,37.1
3000,0.9,100,50,0,10,35.4
3000,0.9,100,50,0,40,31.3
3000,0.9,100,50,0,70,28.7
3000,0.9,100,50,0,100,26.6
3000,0.9,100,50,30,0,37.9
3000,0.9,100,50,30,5,34.7
3000,0.9,100,50,30,10,33.1
3000,0.9,100,50,30,40,29.1
3000,0.9,100,50,30,70,26.8
3000,0.9,100,50,30,100,24.8
3000,0.9,100,50,60,0,29.6
3000,0.9,100,50,60,5,26.4
3000,0.9,100,50,60,10,25.2
3000,0.9,100,50,60,40,22.2
3000,0.9,100,50,60,70,20.3
3000,0.9,100,50,60,100,18.9
3000,0.9,500,1,0,0,25.6
3000,0.9,500,1,0,5,24.4
3000,0.9,500,1,0,10,23.7
3000,0.9,500,1,0,40,22.1
3000,0.9,500,1,0,70,21.0
3000,0.9,500,1,0,100,20.1
3000,0.9,500,1,30,0,24.8
3000,0.9,500,1,30,5,23.5
3000,0.9,500,1,30,10,22.8
3000,0.9,500,1,30,40,21.2
3000,0.9,500,1,30,70,20.1
3000,0.9,500,1,30,100,19.2
